date,code,name,volume,open,high,low,close,source_asset,cumulative_factor,adj_open,adj_high,adj_low,adj_close,adj_qa
20220711,4916,事欣科,941471,23.00,23.10,22.45,22.60,yearly_2022.zip,0.9472476147,21.786695,21.881420,21.265709,21.407796,OK
20220712,4916,事欣科,481338,22.10,22.85,21.65,21.80,yearly_2022.zip,0.9472476147,20.934172,21.644608,20.507911,20.649998,OK
20220713,4916,事欣科,847018,22.60,23.50,22.45,22.85,yearly_2022.zip,0.9472476147,21.407796,22.260319,21.265709,21.644608,OK
20220714,4916,事欣科,704133,22.70,23.50,22.40,23.40,yearly_2022.zip,0.9472476147,21.502521,22.260319,21.218347,22.165594,OK
20220715,4916,事欣科,454336,23.30,23.85,23.20,23.30,yearly_2022.zip,0.9472476147,22.070869,22.591856,21.976145,22.070869,OK
20220718,4916,事欣科,253818,23.40,23.85,23.30,23.55,yearly_2022.zip,0.9472476147,22.165594,22.591856,22.070869,22.307681,OK
20220719,4916,事欣科,257687,23.30,24.00,23.30,23.65,yearly_2022.zip,0.9472476147,22.070869,22.733943,22.070869,22.402406,OK
20220720,4916,事欣科,354443,24.00,24.20,23.50,23.90,yearly_2022.zip,0.9472476147,22.733943,22.923392,22.260319,22.639218,OK
20220721,4916,事欣科,242777,24.10,24.15,23.70,24.10,yearly_2022.zip,0.9472476147,22.828668,22.876030,22.449768,22.828668,OK
20220722,4916,事欣科,305623,23.90,24.30,23.60,23.65,yearly_2022.zip,0.9472476147,22.639218,23.018117,22.355044,22.402406,OK
20220725,4916,事欣科,249592,23.90,23.90,23.00,23.65,yearly_2022.zip,0.9472476147,22.639218,22.639218,21.786695,22.402406,OK
20220726,4916,事欣科,158300,23.40,23.60,23.10,23.45,yearly_2022.zip,0.9472476147,22.165594,22.355044,21.881420,22.212957,OK
20220727,4916,事欣科,174642,23.40,23.95,23.40,23.95,yearly_2022.zip,0.9472476147,22.165594,22.686580,22.165594,22.686580,OK
20220728,4916,事欣科,135205,24.20,24.20,23.65,23.65,yearly_2022.zip,0.9472476147,22.923392,22.923392,22.402406,22.402406,OK
20220729,4916,事欣科,167210,23.65,23.90,23.60,23.90,yearly_2022.zip,0.9472476147,22.402406,22.639218,22.355044,22.639218,OK
20220801,4916,事欣科,51370,24.10,24.10,23.70,23.95,yearly_2022.zip,0.9472476147,22.828668,22.828668,22.449768,22.686580,OK
20220802,4916,事欣科,298287,23.60,23.60,23.10,23.15,yearly_2022.zip,0.9472476147,22.355044,22.355044,21.881420,21.928782,OK
20220803,4916,事欣科,170413,23.15,23.65,23.15,23.55,yearly_2022.zip,0.9472476147,21.928782,22.402406,21.928782,22.307681,OK
20220804,4916,事欣科,3926556,24.60,25.90,24.45,25.90,yearly_2022.zip,0.9472476147,23.302291,24.533713,23.160204,24.533713,OK
20220805,4916,事欣科,4377841,27.40,28.45,27.30,28.45,yearly_2022.zip,0.9472476147,25.954585,26.949195,25.859860,26.949195,OK
20220808,4916,事欣科,10818416,28.90,29.80,27.15,27.90,yearly_2022.zip,0.9472476147,27.375456,28.227979,25.717773,26.428208,OK
20220809,4916,事欣科,7206793,27.50,29.65,27.50,28.15,yearly_2022.zip,0.9472476147,26.049309,28.085892,26.049309,26.665020,OK
20220810,4916,事欣科,2685142,28.00,28.35,27.30,27.45,yearly_2022.zip,0.9472476147,26.522933,26.854470,25.859860,26.001947,OK
20220811,4916,事欣科,3570350,27.45,27.45,25.95,26.50,yearly_2022.zip,0.9472476147,26.001947,26.001947,24.581076,25.102062,OK
20220812,4916,事欣科,875205,26.40,26.40,26.00,26.00,yearly_2022.zip,0.9472476147,25.007337,25.007337,24.628438,24.628438,OK
20220815,4916,事欣科,1101981,26.35,26.60,25.70,26.05,yearly_2022.zip,0.9472476147,24.959975,25.196787,24.344264,24.675800,OK
20220816,4916,事欣科,1125277,26.10,26.65,26.05,26.25,yearly_2022.zip,0.9472476147,24.723163,25.244149,24.675800,24.865250,OK
20220817,4916,事欣科,719201,25.90,25.95,25.50,25.55,yearly_2022.zip,0.9656407723,25.010096,25.058378,24.623840,24.672122,OK
20220818,4916,事欣科,931795,25.25,25.85,24.95,25.80,yearly_2022.zip,0.9656407723,24.382429,24.961814,24.092737,24.913532,OK
20220819,4916,事欣科,1748412,26.10,26.95,26.00,26.75,yearly_2022.zip,0.9656407723,25.203224,26.024019,25.106660,25.830891,OK
20220822,4916,事欣科,887838,26.60,26.75,26.00,26.10,yearly_2022.zip,0.9656407723,25.686045,25.830891,25.106660,25.203224,OK
20220823,4916,事欣科,788685,25.65,25.80,25.05,25.40,yearly_2022.zip,0.9656407723,24.768686,24.913532,24.189301,24.527276,OK
20220824,4916,事欣科,739304,25.45,26.35,25.45,26.30,yearly_2022.zip,0.9656407723,24.575558,25.444634,24.575558,25.396352,OK
20220825,4916,事欣科,645176,26.40,26.85,26.20,26.20,yearly_2022.zip,0.9656407723,25.492916,25.927455,25.299788,25.299788,OK
20220826,4916,事欣科,489715,26.40,26.60,26.00,26.00,yearly_2022.zip,0.9656407723,25.492916,25.686045,25.106660,25.106660,OK
20220829,4916,事欣科,402368,25.20,25.55,25.05,25.30,yearly_2022.zip,0.9656407723,24.334147,24.672122,24.189301,24.430712,OK
20220830,4916,事欣科,357130,25.55,25.90,25.50,25.80,yearly_2022.zip,0.9656407723,24.672122,25.010096,24.623840,24.913532,OK
20220831,4916,事欣科,252122,25.90,25.90,25.50,25.65,yearly_2022.zip,0.9656407723,25.010096,25.010096,24.623840,24.768686,OK
20220901,4916,事欣科,415530,25.55,25.55,25.10,25.10,yearly_2022.zip,0.9656407723,24.672122,24.672122,24.237583,24.237583,OK
20220902,4916,事欣科,470778,25.40,25.60,24.80,24.80,yearly_2022.zip,0.9656407723,24.527276,24.720404,23.947891,23.947891,OK
20220905,4916,事欣科,764152,25.05,25.70,24.25,24.30,yearly_2022.zip,0.9656407723,24.189301,24.816968,23.416789,23.465071,OK
20220906,4916,事欣科,610305,24.45,24.75,23.50,23.70,yearly_2022.zip,0.9656407723,23.609917,23.899609,22.692558,22.885686,OK
20220907,4916,事欣科,326912,23.75,23.90,23.15,23.40,yearly_2022.zip,0.9656407723,22.933968,23.078814,22.354584,22.595994,OK
20220908,4916,事欣科,262581,23.75,24.00,23.10,23.65,yearly_2022.zip,0.9656407723,22.933968,23.175379,22.306302,22.837404,OK
20220912,4916,事欣科,535016,24.50,24.85,24.35,24.70,yearly_2022.zip,0.9656407723,23.658199,23.996173,23.513353,23.851327,OK
20220913,4916,事欣科,419366,24.90,25.15,24.70,24.85,yearly_2022.zip,0.9656407723,24.044455,24.285865,23.851327,23.996173,OK
20220914,4916,事欣科,248350,24.25,24.90,24.10,24.80,yearly_2022.zip,0.9656407723,23.416789,24.044455,23.271943,23.947891,OK
20220915,4916,事欣科,428435,25.00,25.55,24.90,25.40,yearly_2022.zip,0.9656407723,24.141019,24.672122,24.044455,24.527276,OK
20220916,4916,事欣科,293212,25.40,25.40,24.85,24.90,yearly_2022.zip,0.9656407723,24.527276,24.527276,23.996173,24.044455,OK
20220919,4916,事欣科,297629,24.90,24.90,24.15,24.20,yearly_2022.zip,0.9656407723,24.044455,24.044455,23.320225,23.368507,OK
20220920,4916,事欣科,137742,24.50,24.55,24.20,24.40,yearly_2022.zip,0.9656407723,23.658199,23.706481,23.368507,23.561635,OK
20220921,4916,事欣科,183620,24.20,24.40,23.85,23.90,yearly_2022.zip,0.9656407723,23.368507,23.561635,23.030532,23.078814,OK
20220922,4916,事欣科,122852,23.80,24.30,23.50,24.20,yearly_2022.zip,0.9656407723,22.982250,23.465071,22.692558,23.368507,OK
20220923,4916,事欣科,279758,24.30,24.45,23.70,23.80,yearly_2022.zip,0.9656407723,23.465071,23.609917,22.885686,22.982250,OK
20220926,4916,事欣科,656555,23.50,23.50,22.10,22.15,yearly_2022.zip,0.9656407723,22.692558,22.692558,21.340661,21.388943,OK
20220927,4916,事欣科,299392,22.15,22.75,21.80,22.75,yearly_2022.zip,0.9656407723,21.388943,21.968328,21.050969,21.968328,OK
20220928,4916,事欣科,372006,22.65,22.65,21.40,21.40,yearly_2022.zip,0.9656407723,21.871763,21.871763,20.664713,20.664713,OK
20220929,4916,事欣科,288223,21.65,22.15,21.65,22.00,yearly_2022.zip,0.9656407723,20.906123,21.388943,20.906123,21.244097,OK
20220930,4916,事欣科,155422,21.55,22.10,21.30,22.10,yearly_2022.zip,0.9656407723,20.809559,21.340661,20.568148,21.340661,OK
20221003,4916,事欣科,105393,21.65,22.25,21.65,22.10,yearly_2022.zip,0.9656407723,20.906123,21.485507,20.906123,21.340661,OK
20221004,4916,事欣科,137311,22.65,22.70,22.20,22.60,yearly_2022.zip,0.9656407723,21.871763,21.920046,21.437225,21.823481,OK
20221005,4916,事欣科,251512,22.75,23.20,22.75,22.90,yearly_2022.zip,0.9656407723,21.968328,22.402866,21.968328,22.113174,OK
20221006,4916,事欣科,66142,23.10,23.15,22.60,22.90,yearly_2022.zip,0.9656407723,22.306302,22.354584,21.823481,22.113174,OK
20221007,4916,事欣科,82632,22.90,23.00,22.70,22.90,yearly_2022.zip,0.9656407723,22.113174,22.209738,21.920046,22.113174,OK
20221011,4916,事欣科,306982,23.30,23.30,22.45,22.45,yearly_2022.zip,0.9656407723,22.499430,22.499430,21.678635,21.678635,OK
20221012,4916,事欣科,337176,23.10,23.10,22.45,22.65,yearly_2022.zip,0.9656407723,22.306302,22.306302,21.678635,21.871763,OK
20221013,4916,事欣科,729550,22.90,22.90,21.10,21.10,yearly_2022.zip,0.9656407723,22.113174,22.113174,20.375020,20.375020,OK
20221014,4916,事欣科,362441,21.60,22.05,21.50,21.80,yearly_2022.zip,0.9656407723,20.857841,21.292379,20.761277,21.050969,OK
20221017,4916,事欣科,238386,21.45,22.30,21.00,22.30,yearly_2022.zip,0.9656407723,20.712995,21.533789,20.278456,21.533789,OK
20221018,4916,事欣科,236511,22.50,22.70,22.20,22.25,yearly_2022.zip,0.9656407723,21.726917,21.920046,21.437225,21.485507,OK
20221019,4916,事欣科,143184,22.30,22.60,21.95,22.05,yearly_2022.zip,0.9656407723,21.533789,21.823481,21.195815,21.292379,OK
20221020,4916,事欣科,180631,21.90,22.20,21.50,21.95,yearly_2022.zip,0.9656407723,21.147533,21.437225,20.761277,21.195815,OK
20221021,4916,事欣科,305207,21.95,21.95,21.20,21.35,yearly_2022.zip,0.9656407723,21.195815,21.195815,20.471584,20.616430,OK
20221024,4916,事欣科,232176,21.60,21.85,21.40,21.50,yearly_2022.zip,0.9656407723,20.857841,21.099251,20.664713,20.761277,OK
20221025,4916,事欣科,152018,21.45,21.55,21.20,21.25,yearly_2022.zip,0.9656407723,20.712995,20.809559,20.471584,20.519866,OK
20221026,4916,事欣科,173004,21.20,21.45,21.00,21.00,yearly_2022.zip,0.9656407723,20.471584,20.712995,20.278456,20.278456,OK
20221027,4916,事欣科,235358,21.05,21.65,21.05,21.60,yearly_2022.zip,0.9656407723,20.326738,20.906123,20.326738,20.857841,OK
20221028,4916,事欣科,109059,21.65,21.65,21.10,21.20,yearly_2022.zip,0.9656407723,20.906123,20.906123,20.375020,20.471584,OK
20221031,4916,事欣科,88117,21.40,21.65,21.40,21.55,yearly_2022.zip,0.9656407723,20.664713,20.906123,20.664713,20.809559,OK
20221101,4916,事欣科,148203,21.60,22.10,21.60,22.00,yearly_2022.zip,0.9656407723,20.857841,21.340661,20.857841,21.244097,OK
20221102,4916,事欣科,139006,22.00,22.40,22.00,22.25,yearly_2022.zip,0.9656407723,21.244097,21.630353,21.244097,21.485507,OK
20221103,4916,事欣科,172099,22.15,22.85,22.15,22.70,yearly_2022.zip,0.9656407723,21.388943,22.064892,21.388943,21.920046,OK
20221104,4916,事欣科,130514,22.50,22.80,22.40,22.70,yearly_2022.zip,0.9656407723,21.726917,22.016610,21.630353,21.920046,OK
20221107,4916,事欣科,341316,22.90,23.15,22.70,22.80,yearly_2022.zip,0.9656407723,22.113174,22.354584,21.920046,22.016610,OK
20221108,4916,事欣科,233403,23.05,23.40,23.00,23.05,yearly_2022.zip,0.9656407723,22.258020,22.595994,22.209738,22.258020,OK
20221109,4916,事欣科,187588,23.15,23.35,23.10,23.15,yearly_2022.zip,0.9656407723,22.354584,22.547712,22.306302,22.354584,OK
20221110,4916,事欣科,175069,23.00,23.25,22.85,23.05,yearly_2022.zip,0.9656407723,22.209738,22.451148,22.064892,22.258020,OK
20221111,4916,事欣科,821355,23.00,23.20,22.15,22.15,yearly_2022.zip,0.9656407723,22.209738,22.402866,21.388943,21.388943,OK
20221114,4916,事欣科,300353,22.15,22.35,21.95,22.15,yearly_2022.zip,0.9656407723,21.388943,21.582071,21.195815,21.388943,OK
20221115,4916,事欣科,145845,22.15,22.60,22.15,22.50,yearly_2022.zip,0.9656407723,21.388943,21.823481,21.388943,21.726917,OK
20221116,4916,事欣科,198724,22.50,22.55,22.00,22.10,yearly_2022.zip,0.9656407723,21.726917,21.775199,21.244097,21.340661,OK
20221117,4916,事欣科,128956,22.20,22.50,22.20,22.35,yearly_2022.zip,0.9656407723,21.437225,21.726917,21.437225,21.582071,OK
20221118,4916,事欣科,124657,22.60,22.60,22.20,22.35,yearly_2022.zip,0.9656407723,21.823481,21.823481,21.437225,21.582071,OK
20221121,4916,事欣科,146210,22.55,22.75,22.35,22.35,yearly_2022.zip,0.9656407723,21.775199,21.968328,21.582071,21.582071,OK
20221122,4916,事欣科,135962,22.40,22.60,22.10,22.35,yearly_2022.zip,0.9656407723,21.630353,21.823481,21.340661,21.582071,OK
20221123,4916,事欣科,1956169,22.65,24.55,22.55,24.55,yearly_2022.zip,0.9656407723,21.871763,23.706481,21.775199,23.706481,OK
20221124,4916,事欣科,6862976,24.90,26.50,24.60,25.00,yearly_2022.zip,0.9656407723,24.044455,25.589480,23.754763,24.141019,OK
20221125,4916,事欣科,3562708,24.75,26.15,23.95,25.50,yearly_2022.zip,0.9656407723,23.899609,25.251506,23.127096,24.623840,OK
20221128,4916,事欣科,1600170,25.00,26.00,24.80,25.20,yearly_2022.zip,0.9656407723,24.141019,25.106660,23.947891,24.334147,OK
20221129,4916,事欣科,5202782,25.25,27.25,25.20,26.75,yearly_2022.zip,0.9656407723,24.382429,26.313711,24.334147,25.830891,OK
20221130,4916,事欣科,5952260,27.80,28.45,26.50,26.90,yearly_2022.zip,0.9656407723,26.844813,27.472480,25.589480,25.975737,OK
20221201,4916,事欣科,2099159,27.00,27.10,26.30,26.65,yearly_2022.zip,0.9656407723,26.072301,26.168865,25.396352,25.734327,OK
20221202,4916,事欣科,2123540,27.15,27.35,26.70,26.85,yearly_2022.zip,0.9656407723,26.217147,26.410275,25.782609,25.927455,OK
20221205,4916,事欣科,6672742,26.90,29.20,26.60,28.15,yearly_2022.zip,0.9656407723,25.975737,28.196711,25.686045,27.182788,OK
20221206,4916,事欣科,4896384,28.80,29.00,27.50,28.00,yearly_2022.zip,0.9656407723,27.810454,28.003582,26.555121,27.037942,OK
20221207,4916,事欣科,1744633,27.70,28.00,26.65,26.75,yearly_2022.zip,0.9656407723,26.748249,27.037942,25.734327,25.830891,OK
20221208,4916,事欣科,6908876,27.90,29.40,27.85,29.40,yearly_2022.zip,0.9656407723,26.941378,28.389839,26.893096,28.389839,OK
20221209,4916,事欣科,17069413,31.20,31.20,28.80,29.10,yearly_2022.zip,0.9656407723,30.127992,30.127992,27.810454,28.100146,OK
20221212,4916,事欣科,2828837,29.00,29.00,27.80,28.25,yearly_2022.zip,0.9656407723,28.003582,28.003582,26.844813,27.279352,OK
20221213,4916,事欣科,2740225,28.50,29.15,28.10,28.15,yearly_2022.zip,0.9656407723,27.520762,28.148429,27.134506,27.182788,OK
20221214,4916,事欣科,1350117,28.35,28.70,28.05,28.10,yearly_2022.zip,0.9656407723,27.375916,27.713890,27.086224,27.134506,OK
20221215,4916,事欣科,2818508,28.25,29.40,28.05,28.40,yearly_2022.zip,0.9656407723,27.279352,28.389839,27.086224,27.424198,OK
20221216,4916,事欣科,1903231,28.00,28.05,27.15,27.35,yearly_2022.zip,0.9656407723,27.037942,27.086224,26.217147,26.410275,OK
20221219,4916,事欣科,628289,27.30,27.75,27.00,27.05,yearly_2022.zip,0.9656407723,26.361993,26.796531,26.072301,26.120583,OK
20221220,4916,事欣科,1101362,27.00,27.55,26.00,26.00,yearly_2022.zip,0.9656407723,26.072301,26.603403,25.106660,25.106660,OK
20221221,4916,事欣科,630632,26.35,26.75,26.05,26.25,yearly_2022.zip,0.9656407723,25.444634,25.830891,25.154942,25.348070,OK
20221222,4916,事欣科,429671,26.65,26.85,26.30,26.35,yearly_2022.zip,0.9656407723,25.734327,25.927455,25.396352,25.444634,OK
20221223,4916,事欣科,478165,26.00,26.50,25.85,26.45,yearly_2022.zip,0.9656407723,25.106660,25.589480,24.961814,25.541198,OK
20221226,4916,事欣科,403349,26.50,26.75,26.20,26.60,yearly_2022.zip,0.9656407723,25.589480,25.830891,25.299788,25.686045,OK
20221227,4916,事欣科,656475,26.90,27.40,26.35,26.35,yearly_2022.zip,0.9656407723,25.975737,26.458557,25.444634,25.444634,OK
20221228,4916,事欣科,422001,26.35,26.45,25.85,26.10,yearly_2022.zip,0.9656407723,25.444634,25.541198,24.961814,25.203224,OK
20221229,4916,事欣科,532224,26.00,26.35,25.50,26.35,yearly_2022.zip,0.9656407723,25.106660,25.444634,24.623840,25.444634,OK
20221230,4916,事欣科,565653,26.40,27.05,26.40,26.70,yearly_2022.zip,0.9656407723,25.492916,26.120583,25.492916,25.782609,OK
20230103,4916,事欣科,397418,26.75,26.90,26.20,26.85,yearly_2023.zip,0.9656407723,25.830891,25.975737,25.299788,25.927455,OK
20230104,4916,事欣科,974760,26.90,27.75,26.90,27.35,yearly_2023.zip,0.9656407723,25.975737,26.796531,25.975737,26.410275,OK
20230105,4916,事欣科,843621,27.50,27.70,27.15,27.35,yearly_2023.zip,0.9656407723,26.555121,26.748249,26.217147,26.410275,OK
20230106,4916,事欣科,287110,27.35,27.40,27.10,27.30,yearly_2023.zip,0.9656407723,26.410275,26.458557,26.168865,26.361993,OK
20230109,4916,事欣科,361903,27.60,27.60,27.00,27.30,yearly_2023.zip,0.9656407723,26.651685,26.651685,26.072301,26.361993,OK
20230110,4916,事欣科,721742,27.30,27.80,27.30,27.60,yearly_2023.zip,0.9656407723,26.361993,26.844813,26.361993,26.651685,OK
20230111,4916,事欣科,2024206,28.50,28.70,27.75,28.00,yearly_2023.zip,0.9656407723,27.520762,27.713890,26.796531,27.037942,OK
20230112,4916,事欣科,550012,28.10,28.10,27.20,27.20,yearly_2023.zip,0.9656407723,27.134506,27.134506,26.265429,26.265429,OK
20230113,4916,事欣科,393252,27.30,27.55,27.05,27.10,yearly_2023.zip,0.9656407723,26.361993,26.603403,26.120583,26.168865,OK
20230116,4916,事欣科,538069,27.25,27.60,27.10,27.55,yearly_2023.zip,0.9656407723,26.313711,26.651685,26.168865,26.603403,OK
20230117,4916,事欣科,280624,27.50,27.90,27.45,27.50,yearly_2023.zip,0.9656407723,26.555121,26.941378,26.506839,26.555121,OK
20230130,4916,事欣科,922042,27.80,28.25,27.65,28.10,yearly_2023.zip,0.9656407723,26.844813,27.279352,26.699967,27.134506,OK
20230131,4916,事欣科,534386,28.30,28.40,27.80,28.20,yearly_2023.zip,0.9656407723,27.327634,27.424198,26.844813,27.231070,OK
20230201,4916,事欣科,1108223,28.35,28.70,28.25,28.60,yearly_2023.zip,0.9656407723,27.375916,27.713890,27.279352,27.617326,OK
20230202,4916,事欣科,1217911,28.80,28.95,28.35,28.90,yearly_2023.zip,0.9656407723,27.810454,27.955300,27.375916,27.907018,OK
20230203,4916,事欣科,600696,29.00,29.00,28.50,28.55,yearly_2023.zip,0.9656407723,28.003582,28.003582,27.520762,27.569044,OK
20230206,4916,事欣科,763741,28.55,29.15,28.50,29.00,yearly_2023.zip,0.9656407723,27.569044,28.148429,27.520762,28.003582,OK
20230207,4916,事欣科,643255,28.75,29.05,28.55,29.05,yearly_2023.zip,0.9656407723,27.762172,28.051864,27.569044,28.051864,OK
20230208,4916,事欣科,588409,29.10,29.20,28.70,28.75,yearly_2023.zip,0.9656407723,28.100146,28.196711,27.713890,27.762172,OK
20230209,4916,事欣科,1443873,28.75,29.40,28.75,29.20,yearly_2023.zip,0.9656407723,27.762172,28.389839,27.762172,28.196711,OK
20230210,4916,事欣科,3000742,29.30,30.30,28.45,28.60,yearly_2023.zip,0.9656407723,28.293275,29.258915,27.472480,27.617326,OK
20230213,4916,事欣科,1340752,28.20,29.00,27.80,28.85,yearly_2023.zip,0.9656407723,27.231070,28.003582,26.844813,27.858736,OK
20230214,4916,事欣科,1522824,29.00,29.70,29.00,29.20,yearly_2023.zip,0.9656407723,28.003582,28.679531,28.003582,28.196711,OK
20230215,4916,事欣科,840619,29.10,29.55,28.90,29.20,yearly_2023.zip,0.9656407723,28.100146,28.534685,27.907018,28.196711,OK
20230216,4916,事欣科,677978,29.45,29.65,29.25,29.30,yearly_2023.zip,0.9656407723,28.438121,28.631249,28.244993,28.293275,OK
20230217,4916,事欣科,978589,29.30,29.80,29.20,29.60,yearly_2023.zip,0.9656407723,28.293275,28.776095,28.196711,28.582967,OK
20230220,4916,事欣科,2712562,29.90,30.70,29.80,30.40,yearly_2023.zip,0.9656407723,28.872659,29.645172,28.776095,29.355479,OK
20230221,4916,事欣科,3485885,30.55,31.35,30.25,30.35,yearly_2023.zip,0.9656407723,29.500326,30.272838,29.210633,29.307197,OK
20230222,4916,事欣科,1527244,30.00,31.00,29.70,30.85,yearly_2023.zip,0.9656407723,28.969223,29.934864,28.679531,29.790018,OK
20230223,4916,事欣科,1291341,31.30,31.35,30.30,30.40,yearly_2023.zip,0.9656407723,30.224556,30.272838,29.258915,29.355479,OK
20230224,4916,事欣科,928249,30.40,30.45,29.70,29.80,yearly_2023.zip,0.9656407723,29.355479,29.403762,28.679531,28.776095,OK
20230301,4916,事欣科,649031,30.20,30.25,29.55,30.10,yearly_2023.zip,0.9656407723,29.162351,29.210633,28.534685,29.065787,OK
20230302,4916,事欣科,1541545,30.10,31.10,30.10,30.90,yearly_2023.zip,0.9656407723,29.065787,30.031428,29.065787,29.838300,OK
20230303,4916,事欣科,2645394,31.00,32.05,31.00,31.30,yearly_2023.zip,0.9656407723,29.934864,30.948787,29.934864,30.224556,OK
20230306,4916,事欣科,1487509,31.80,32.15,31.45,31.55,yearly_2023.zip,0.9656407723,30.707377,31.045351,30.369402,30.465966,OK
20230307,4916,事欣科,1093160,31.50,32.00,31.00,31.85,yearly_2023.zip,0.9656407723,30.417684,30.900505,29.934864,30.755659,OK
20230308,4916,事欣科,893125,31.95,32.20,31.55,31.80,yearly_2023.zip,0.9656407723,30.852223,31.093633,30.465966,30.707377,OK
20230309,4916,事欣科,1278977,32.00,32.25,31.00,31.00,yearly_2023.zip,0.9656407723,30.900505,31.141915,29.934864,29.934864,OK
20230310,4916,事欣科,1341707,31.00,31.45,30.45,31.05,yearly_2023.zip,0.9656407723,29.934864,30.369402,29.403762,29.983146,OK
20230313,4916,事欣科,9254461,32.00,34.00,31.05,33.25,yearly_2023.zip,0.9656407723,30.900505,32.831786,29.983146,32.107556,OK
20230314,4916,事欣科,7642438,32.75,34.00,32.05,32.35,yearly_2023.zip,0.9656407723,31.624735,32.831786,30.948787,31.238479,OK
20230315,4916,事欣科,4587145,32.90,33.40,32.05,32.25,yearly_2023.zip,0.9656407723,31.769581,32.252402,30.948787,31.141915,OK
20230316,4916,事欣科,3431639,31.95,31.95,30.60,31.00,yearly_2023.zip,0.9656407723,30.852223,30.852223,29.548608,29.934864,OK
20230317,4916,事欣科,4227930,31.80,32.75,31.45,32.20,yearly_2023.zip,0.9656407723,30.707377,31.624735,30.369402,31.093633,OK
20230320,4916,事欣科,2820361,32.30,32.90,31.65,31.65,yearly_2023.zip,0.9656407723,31.190197,31.769581,30.562530,30.562530,OK
20230321,4916,事欣科,1237877,32.10,32.35,31.65,31.90,yearly_2023.zip,0.9656407723,30.997069,31.238479,30.562530,30.803941,OK
20230322,4916,事欣科,1711626,32.15,32.70,31.65,32.35,yearly_2023.zip,0.9656407723,31.045351,31.576453,30.562530,31.238479,OK
20230323,4916,事欣科,1450131,32.20,32.85,32.00,32.45,yearly_2023.zip,0.9656407723,31.093633,31.721299,30.900505,31.335043,OK
20230324,4916,事欣科,2762031,32.90,33.35,32.55,32.90,yearly_2023.zip,0.9656407723,31.769581,32.204120,31.431607,31.769581,OK
20230327,4916,事欣科,12224294,33.10,36.15,33.10,34.50,yearly_2023.zip,0.9656407723,31.962710,34.907914,31.962710,33.314607,OK
20230328,4916,事欣科,6731887,34.70,35.20,32.00,32.00,yearly_2023.zip,0.9656407723,33.507735,33.990555,30.900505,30.900505,OK
20230329,4916,事欣科,2438027,32.45,32.45,31.30,31.50,yearly_2023.zip,0.9656407723,31.335043,31.335043,30.224556,30.417684,OK
20230330,4916,事欣科,3241070,31.75,33.20,31.20,32.85,yearly_2023.zip,0.9656407723,30.659095,32.059274,30.127992,31.721299,OK
20230331,4916,事欣科,2031335,33.35,33.60,32.95,33.15,yearly_2023.zip,0.9656407723,32.204120,32.445530,31.817863,32.010992,OK
20230406,4916,事欣科,4150286,33.90,34.50,33.65,34.30,yearly_2023.zip,0.9656407723,32.735222,33.314607,32.493812,33.121478,OK
20230407,4916,事欣科,3295658,34.15,34.20,33.05,33.15,yearly_2023.zip,0.9656407723,32.976632,33.024914,31.914428,32.010992,OK
20230410,4916,事欣科,2688908,33.40,34.50,33.15,33.65,yearly_2023.zip,0.9656407723,32.252402,33.314607,32.010992,32.493812,OK
20230411,4916,事欣科,3317050,33.25,33.40,32.60,32.70,yearly_2023.zip,0.9656407723,32.107556,32.252402,31.479889,31.576453,OK
20230412,4916,事欣科,5304988,32.75,34.50,32.75,33.70,yearly_2023.zip,0.9656407723,31.624735,33.314607,31.624735,32.542094,OK
20230413,4916,事欣科,11555579,33.90,35.75,33.90,34.50,yearly_2023.zip,0.9656407723,32.735222,34.521658,32.735222,33.314607,OK
20230414,4916,事欣科,8602773,34.80,36.05,34.40,35.05,yearly_2023.zip,0.9656407723,33.604299,34.811350,33.218043,33.845709,OK
20230417,4916,事欣科,10012597,35.35,37.20,34.75,35.70,yearly_2023.zip,0.9656407723,34.135401,35.921837,33.556017,34.473376,OK
20230418,4916,事欣科,5196481,35.70,35.75,34.35,34.45,yearly_2023.zip,0.9656407723,34.473376,34.521658,33.169761,33.266325,OK
20230419,4916,事欣科,3153155,34.80,35.55,34.50,34.65,yearly_2023.zip,0.9656407723,33.604299,34.328529,33.314607,33.459453,OK
20230420,4916,事欣科,3274853,34.60,34.75,33.60,33.75,yearly_2023.zip,0.9656407723,33.411171,33.556017,32.445530,32.590376,OK
20230421,4916,事欣科,3267905,33.65,33.95,32.05,32.10,yearly_2023.zip,0.9656407723,32.493812,32.783504,30.948787,30.997069,OK
20230424,4916,事欣科,1464245,32.15,32.70,32.00,32.25,yearly_2023.zip,0.9656407723,31.045351,31.576453,30.900505,31.141915,OK
20230425,4916,事欣科,2218996,32.50,32.90,31.25,31.35,yearly_2023.zip,0.9656407723,31.383325,31.769581,30.176274,30.272838,OK
20230426,4916,事欣科,1036250,31.20,31.80,30.75,31.55,yearly_2023.zip,0.9656407723,30.127992,30.707377,29.693454,30.465966,OK
20230427,4916,事欣科,6477714,32.80,34.70,32.10,34.70,yearly_2023.zip,0.9656407723,31.673017,33.507735,30.997069,33.507735,OK
20230428,4916,事欣科,23785647,35.80,37.90,34.75,35.30,yearly_2023.zip,0.9656407723,34.569940,36.597785,33.556017,34.087119,OK
20230502,4916,事欣科,7969530,35.80,36.80,35.20,35.50,yearly_2023.zip,0.9656407723,34.569940,35.535580,33.990555,34.280247,OK
